Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Win_By_Innings,Man_Of_Match
2021-02-22,1,Christchurch,Hagley Oval,2020/21,Australia tour of New Zealand,T20,20,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,New Zealand,,53,,,DP Conway
2021-02-25,2,Dunedin,University Oval,2020/21,Australia tour of New Zealand,T20,20,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,New Zealand,,4,,,MJ Guptill
2021-03-03,3,Wellington,Westpac Stadium,2020/21,Australia tour of New Zealand,T20,20,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,field,Australia,,64,,,AC Agar
2021-03-05,4,Wellington,Westpac Stadium,2020/21,Australia tour of New Zealand,T20,20,"Australia, New Zealand",Australia,New Zealand,international,Australia,bat,Australia,,50,,,AJ Finch
2021-03-07,5,Wellington,Sky Stadium,2020/21,Australia tour of New Zealand,T20,20,"Australia, New Zealand",Australia,New Zealand,international,Australia,bat,New Zealand,,,7,,MJ Guptill
2021-03-28,1,Hamilton,Seddon Park,2020/21,Bangladesh tour of New Zealand,T20,20,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,New Zealand,bat,New Zealand,,66,,,DP Conway
2021-03-30,2,Napier,McLean Park,2020/21,Bangladesh tour of New Zealand,T20,20,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,Bangladesh,field,New Zealand,,28,,,GD Phillips
2021-04-01,3,Auckland,Eden Park,2020/21,Bangladesh tour of New Zealand,T20,20,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,Bangladesh,field,New Zealand,,65,,,FH Allen
2020-10-16,1,,Moara Vlasiei Cricket Ground,2020/21,Balkan Cup,T20,20,"Bulgaria, Romania",Bulgaria,Romania,international,Bulgaria,bat,Bulgaria,,33,,,Bakhtiar Tahiri
2020-10-17,2,,Moara Vlasiei Cricket Ground,2020/21,Balkan Cup,T20,20,"Romania, Bulgaria",Romania,Bulgaria,international,Romania,bat,Romania,,52,,,R Satheesan
2020-10-18,4,,Moara Vlasiei Cricket Ground,2020/21,Balkan Cup,T20,20,"Bulgaria, Romania",Bulgaria,Romania,international,Bulgaria,bat,Romania,,,6,,S Vashisht
2020-11-27,1,Cape Town,Newlands,2020/21,England tour of South Africa,T20,20,"South Africa, England",South Africa,England,international,England,field,England,,,5,,JM Bairstow
2020-11-29,2,Paarl,Boland Park,2020/21,England tour of South Africa,T20,20,"South Africa, England",South Africa,England,international,England,field,England,,,4,,DJ Malan
2020-12-01,3,Cape Town,Newlands,2020/21,England tour of South Africa,T20,20,"South Africa, England",South Africa,England,international,South Africa,bat,England,,,9,,DJ Malan
2021-07-16,1,Nottingham,"Trent Bridge, Nottingham",2021,Pakistan tour of England,T20,20,"Pakistan, England",Pakistan,England,international,England,field,Pakistan,,31,,,Shaheen Shah Afridi
2021-07-18,2,Leeds,"Headingley, Leeds",2021,Pakistan tour of England,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,field,England,,45,,,MM Ali
2021-07-20,3,Manchester,"Old Trafford, Manchester",2021,Pakistan tour of England,T20,20,"Pakistan, England",Pakistan,England,international,Pakistan,bat,England,,,3,,JJ Roy
2021-02-11,1,Lahore,Gaddafi Stadium,2020/21,South Africa tour of Pakistan,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,South Africa,field,Pakistan,,3,,,Mohammad Rizwan
2021-02-13,2,Lahore,Gaddafi Stadium,2020/21,South Africa tour of Pakistan,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,South Africa,field,South Africa,,,6,,D Pretorius
2021-02-14,3,Lahore,Gaddafi Stadium,2020/21,South Africa tour of Pakistan,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,Pakistan,,,4,,Mohammad Nawaz (3)
2021-03-12,1,Ahmedabad,Narendra Modi Stadium,2020/21,India v England,T20,20,"India, England",India,England,international,England,field,England,,,8,,JC Archer
2021-03-14,2,Ahmedabad,Narendra Modi Stadium,2020/21,England tour of India,T20,20,"England, India",England,India,international,India,field,India,,,7,,Ishan Kishan
2021-03-16,3,Ahmedabad,Narendra Modi Stadium,2020/21,England tour of India,T20,20,"India, England",India,England,international,England,field,England,,,8,,JC Buttler
2021-03-18,4,Ahmedabad,Narendra Modi Stadium,2020/21,England tour of India,T20,20,"India, England",India,England,international,England,field,India,,8,,,SA Yadav
2021-03-20,5,Ahmedabad,Narendra Modi Stadium,2020/21,England tour of India,T20,20,"India, England",India,England,international,England,field,India,,36,,,B Kumar
2021-01-29,1,Durban,Kingsmead,2020/21,Pakistan Women tour of South Africa,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,South Africa,,,8,,
2021-01-31,2,Durban,Kingsmead,2020/21,Pakistan Women tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,18,,,
2021-02-03,3,Durban,Kingsmead,2020/21,Pakistan Women tour of South Africa,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,South Africa,field,Pakistan,,8,,,Javeria Khan
2021-06-23,1,Cardiff,"Sophia Gardens, Cardiff",2021,Sri Lanka tour of England,T20,20,"Sri Lanka, England",Sri Lanka,England,international,Sri Lanka,bat,England,,,8,,JC Buttler
2021-06-24,2,Cardiff,"Sophia Gardens, Cardiff",2021,Sri Lanka tour of England,T20,20,"Sri Lanka, England",Sri Lanka,England,international,Sri Lanka,bat,England,,,5,,LS Livingstone
2021-06-26,3,Southampton,"The Rose Bowl, Southampton",2021,Sri Lanka tour of England,T20,20,"England, Sri Lanka",England,Sri Lanka,international,Sri Lanka,field,England,,89,,,DJ Malan
2021-03-03,1,Wellington,Westpac Stadium,2020/21,England Women tour of New Zealand,T20,20,"New Zealand, England",New Zealand,England,international,England,field,England,,,7,,S Glenn
2021-03-05,2,Wellington,Westpac Stadium,2020/21,England Women tour of New Zealand,T20,20,"New Zealand, England",New Zealand,England,international,England,field,England,,,6,,FR Davies
2021-03-07,3,Wellington,Sky Stadium,2020/21,England Women tour of New Zealand,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,32,,,KH Brunt
2021-03-28,1,Hamilton,Seddon Park,2020/21,Australia Women tour of New Zealand,T20,20,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,6,,A Gardner
2021-03-30,2,Napier,McLean Park,2020/21,Australia Women tour of New Zealand,T20,20,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,field,New Zealand,,,4,,FL Mackay
2021-04-01,3,Auckland,Eden Park,2020/21,Australia Women tour of New Zealand,T20,20,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,field,,no result,,,,
2021-04-10,1,Johannesburg,"The Wanderers Stadium, Johannesburg",2021,Pakistan tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,South Africa,bat,Pakistan,,,4,,Mohammad Rizwan
2021-04-12,2,Johannesburg,"The Wanderers Stadium, Johannesburg",2021,Pakistan tour of South Africa,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,South Africa,,,6,,GF Linde
2021-04-14,3,Centurion,"SuperSport Park, Centurion",2021,Pakistan tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,Pakistan,,,9,,Babar Azam
2021-04-16,4,Centurion,"SuperSport Park, Centurion",2021,Pakistan tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,Pakistan,,,3,,Faheem Ashraf
2021-07-19,1,Dublin,"The Village, Malahide, Dublin",2021,South Africa tour of Ireland,T20,20,"South Africa, Ireland",South Africa,Ireland,international,Ireland,field,South Africa,,33,,,T Shamsi
2021-07-22,2,Belfast,"Civil Service Cricket Club, Stormont, Belfast",2021,South Africa tour of Ireland,T20,20,"South Africa, Ireland",South Africa,Ireland,international,South Africa,bat,South Africa,,42,,,DA Miller
2021-07-24,3,Belfast,"Civil Service Cricket Club, Stormont, Belfast",2021,South Africa tour of Ireland,T20,20,"South Africa, Ireland",South Africa,Ireland,international,South Africa,bat,South Africa,,49,,,T Bavuma
2021-03-03,1,Coolidge,"Coolidge Cricket Ground, Antigua",2020/21,Sri Lanka tour of West Indies,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,field,West Indies,,,4,,KA Pollard
2021-03-05,2,Coolidge,"Coolidge Cricket Ground, Antigua",2020/21,Sri Lanka tour of West Indies,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,bat,Sri Lanka,,43,,,PWH de Silva
2021-03-07,3,Coolidge,"Coolidge Cricket Ground, Antigua",2020/21,Sri Lanka tour of West Indies,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,bat,West Indies,,,3,,FA Allen
2021-03-20,1,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2020/21,South Africa Women tour of India,T20,20,"India, South Africa",India,South Africa,international,South Africa,field,South Africa,,,8,,A Bosch
2021-03-21,2,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2020/21,South Africa Women tour of India,T20,20,"India, South Africa",India,South Africa,international,South Africa,field,South Africa,,,6,,L Wolvaardt
2021-03-23,3,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2020/21,South Africa Women tour of India,T20,20,"South Africa, India",South Africa,India,international,India,field,India,,,9,,RS Gayakwad
2022-01-22,1,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2021/22,England tour of West Indies,T20,20,"England, West Indies",England,West Indies,international,West Indies,field,West Indies,,,9,,JO Holder
2022-01-23,2,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2021/22,England tour of West Indies,T20,20,"England, West Indies",England,West Indies,international,West Indies,field,England,,1,,,MM Ali
2022-01-26,3,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2021/22,England tour of West Indies,T20,20,"West Indies, England",West Indies,England,international,England,field,West Indies,,20,,,R Powell
2022-01-29,4,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2021/22,England tour of West Indies,T20,20,"England, West Indies",England,West Indies,international,West Indies,field,England,,34,,,MM Ali
2022-01-30,5,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2021/22,England tour of West Indies,T20,20,"West Indies, England",West Indies,England,international,West Indies,bat,West Indies,,17,,,JO Holder
2021-04-21,1,Harare,Harare Sports Club,2021,Pakistan tour of Zimbabwe,T20,20,"Pakistan, Zimbabwe",Pakistan,Zimbabwe,international,Zimbabwe,field,Pakistan,,11,,,Mohammad Rizwan
2021-04-23,2,Harare,Harare Sports Club,2021,Pakistan tour of Zimbabwe,T20,20,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Pakistan,field,Zimbabwe,,19,,,LM Jongwe
2021-04-25,3,Harare,Harare Sports Club,2021,Pakistan tour of Zimbabwe,T20,20,"Pakistan, Zimbabwe",Pakistan,Zimbabwe,international,Pakistan,bat,Pakistan,,24,,,Hasan Ali
2021-04-03,1,Windhoek,Wanderers,2021,Uganda tour of Namibia,T20,20,"Uganda, Namibia",Uganda,Namibia,international,Uganda,bat,Namibia,,,7,,MG Erasmus
2021-04-05,2,Windhoek,"Wanderers Cricket Ground, Windhoek",2021,Uganda tour of Namibia,T20,20,"Namibia, Uganda",Namibia,Uganda,international,Namibia,bat,Namibia,,20,,,JJ Smit
2021-04-05,3,Windhoek,"Wanderers Cricket Ground, Windhoek",2021,Uganda tour of Namibia,T20,20,"Namibia, Uganda",Namibia,Uganda,international,Namibia,bat,Namibia,,65,,,CG Williams
2021-04-17,1,Kirtipur,"Tribhuvan University International Cricket Ground, Kirtipur",2021,Nepal Tri-Nation T20I Series,T20,20,"Netherlands, Nepal",Netherlands,Nepal,international,Nepal,field,Nepal,,,9,,K Bhurtel
2021-04-18,2,Kirtipur,"Tribhuvan University International Cricket Ground, Kirtipur",2021,Nepal Tri-Nation T20I Series,T20,20,"Netherlands, Malaysia",Netherlands,Malaysia,international,Netherlands,bat,Netherlands,,15,,,MP O'Dowd
2021-04-19,3,Kirtipur,"Tribhuvan University International Cricket Ground, Kirtipur",2021,Nepal Tri-Nation T20I Series,T20,20,"Malaysia, Nepal",Malaysia,Nepal,international,Nepal,field,Nepal,,,9,,Karan KC
2021-04-20,4,Kirtipur,"Tribhuvan University International Cricket Ground, Kirtipur",2021,Nepal Tri-Nation T20I Series,T20,20,"Nepal, Netherlands",Nepal,Netherlands,international,Nepal,bat,Netherlands,,,3,,BFW de Leede
2021-04-21,5,Kirtipur,"Tribhuvan University International Cricket Ground, Kirtipur",2021,Nepal Tri-Nation T20I Series,T20,20,"Netherlands, Malaysia",Netherlands,Malaysia,international,Malaysia,field,,tie,,,,TS Braat
2021-04-22,6,Kirtipur,"Tribhuvan University International Cricket Ground, Kirtipur",2021,Nepal Tri-Nation T20I Series,T20,20,"Nepal, Malaysia",Nepal,Malaysia,international,Malaysia,field,Nepal,,69,,,Sompal Kami
2021-04-24,,Kirtipur,"Tribhuvan University International Cricket Ground, Kirtipur",2021,Nepal Tri-Nation T20I Series,T20,20,"Nepal, Netherlands",Nepal,Netherlands,international,Netherlands,field,Nepal,,142,,,Karan KC
2021-07-09,1,Northampton,"County Ground, Northampton",2021,India Women tour of England,T20,20,"England, India",England,India,international,India,field,England,,18,,,NR Sciver
2021-07-11,2,Brighton,"County Ground, Hove",2021,India Women tour of England,T20,20,"India, England",India,England,international,England,field,India,,8,,,DB Sharma
2021-07-14,3,Chelmsford,"County Ground, Chelmsford",2021,India Women tour of England,T20,20,"India, England",India,England,international,India,bat,England,,,8,,DN Wyatt
2021-09-01,1,Chelmsford,"County Ground, Chelmsford",2021,New Zealand Women tour of England,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,46,,,TT Beaumont
2021-09-04,2,Brighton,"County Ground, Hove",2021,New Zealand Women tour of England,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,field,New Zealand,,,4,,SFM Devine
2021-09-09,3,Taunton,"The Cooper Associates County Ground, Taunton",2021,New Zealand Women tour of England,T20,20,"New Zealand, England",New Zealand,England,international,England,field,England,,,4,,HC Knight
2021-07-25,1,Colombo,"R Premadasa Stadium, Colombo",2021,India tour of Sri Lanka,T20,20,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,India,,38,,,B Kumar
2021-07-28,2,Colombo,"R Premadasa Stadium, Colombo",2021,India tour of Sri Lanka,T20,20,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,4,,DM de Silva
2021-07-29,3,Colombo,"R Premadasa Stadium, Colombo",2021,India tour of Sri Lanka,T20,20,"India, Sri Lanka",India,Sri Lanka,international,India,bat,Sri Lanka,,,7,,PWH de Silva
2021-05-25,2,Belfast,"Civil Service Cricket Club, Stormont, Belfast",2021,Scotland Women tour of Ireland,T20,20,"Ireland, Scotland",Ireland,Scotland,international,Ireland,bat,Ireland,,61,,,GH Lewis
2021-05-24,1,Belfast,"Civil Service Cricket Club, Stormont, Belfast",2021,Scotland Women tour of Ireland,T20,20,"Scotland, Ireland",Scotland,Ireland,international,Scotland,bat,Scotland,,11,,,K McGill
2021-05-26,3,Belfast,"Civil Service Cricket Club, Stormont, Belfast",2021,Scotland Women tour of Ireland,T20,20,"Ireland, Scotland",Ireland,Scotland,international,Ireland,bat,Ireland,,41,,,O Prendergast
2021-05-27,4,Belfast,"Civil Service Cricket Club, Stormont, Belfast",2021,Scotland Women tour of Ireland,T20,20,"Scotland, Ireland",Scotland,Ireland,international,Scotland,bat,Ireland,,,6,,GH Lewis
2021-06-26,1,St George's,"National Cricket Stadium, St George's, Grenada",2021,South Africa tour of West Indies,T20,20,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,West Indies,,,8,,E Lewis
2021-06-27,2,St George's,"National Cricket Stadium, St George's, Grenada",2021,South Africa tour of West Indies,T20,20,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,South Africa,,16,,,GF Linde
2021-06-29,3,St George's,"National Cricket Stadium, St George's, Grenada",2021,South Africa tour of West Indies,T20,20,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,South Africa,,1,,,T Shamsi
2021-07-01,4,St George's,"National Cricket Stadium, St George's, Grenada",2021,South Africa tour of West Indies,T20,20,"West Indies, South Africa",West Indies,South Africa,international,South Africa,field,West Indies,,21,,,KA Pollard
2021-07-03,5,St George's,"National Cricket Stadium, St George's, Grenada",2021,South Africa tour of West Indies,T20,20,"South Africa, West Indies",South Africa,West Indies,international,South Africa,bat,South Africa,,25,,,AK Markram
2021-07-09,1,Gros Islet,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,Australia tour of West Indies,T20,20,"West Indies, Australia",West Indies,Australia,international,Australia,field,West Indies,,18,,,OC McCoy
2021-07-10,2,Gros Islet,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,Australia tour of West Indies,T20,20,"West Indies, Australia",West Indies,Australia,international,Australia,field,West Indies,,56,,,SO Hetmyer
2021-07-12,3,Gros Islet,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,Australia tour of West Indies,T20,20,"Australia, West Indies",Australia,West Indies,international,Australia,bat,West Indies,,,6,,CH Gayle
2021-07-14,4,Gros Islet,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,Australia tour of West Indies,T20,20,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,4,,,MR Marsh
2021-07-16,5,Gros Islet,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,Australia tour of West Indies,T20,20,"West Indies, Australia",West Indies,Australia,international,West Indies,bat,West Indies,,16,,,E Lewis
2021-07-28,1,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2021,Pakistan tour of West Indies,T20,20,"West Indies, Pakistan",West Indies,Pakistan,international,Pakistan,field,,no result,,,,
2021-07-31,2,Providence,"Providence Stadium, Guyana",2021,Pakistan tour of West Indies,T20,20,"Pakistan, West Indies",Pakistan,West Indies,international,West Indies,field,Pakistan,,7,,,Mohammad Hafeez
2021-08-01,3,Providence,"Providence Stadium, Guyana",2021,Pakistan tour of West Indies,T20,20,"West Indies, Pakistan",West Indies,Pakistan,international,West Indies,bat,,no result,,,,
2021-08-03,4,Providence,"Providence Stadium, Guyana",2021,Pakistan tour of West Indies,T20,20,"West Indies, Pakistan",West Indies,Pakistan,international,Pakistan,field,,no result,,,,
2022-02-11,1,Sydney,Sydney Cricket Ground,2021/22,Sri Lanka tour of Australia,T20,20,"Australia, Sri Lanka",Australia,Sri Lanka,international,Sri Lanka,field,Australia,,20,,,A Zampa
2022-02-13,2,Sydney,Sydney Cricket Ground,2021/22,Sri Lanka tour of Australia,T20,20,"Australia, Sri Lanka",Australia,Sri Lanka,international,Sri Lanka,field,,tie,,,,JR Hazlewood
2022-02-15,3,Canberra,"Manuka Oval, Canberra",2021/22,Sri Lanka tour of Australia,T20,20,"Sri Lanka, Australia",Sri Lanka,Australia,international,Australia,field,Australia,,,6,,KW Richardson
2022-02-18,4,Melbourne,Melbourne Cricket Ground,2021/22,Sri Lanka tour of Australia,T20,20,"Sri Lanka, Australia",Sri Lanka,Australia,international,Australia,field,Australia,,,6,,GJ Maxwell
2022-02-20,5,Melbourne,Melbourne Cricket Ground,2021/22,Sri Lanka tour of Australia,T20,20,"Australia, Sri Lanka",Australia,Sri Lanka,international,Australia,bat,Sri Lanka,,,5,,BKG Mendis
2022-01-20,1,Adelaide,Adelaide Oval,2021/22,Women's Ashes,T20,20,"England, Australia",England,Australia,international,Australia,field,Australia,,,9,,TM McGrath
2022-01-22,2,Adelaide,Adelaide Oval,2021/22,Women's Ashes,T20,20,"England, Australia",England,Australia,international,Australia,field,,no result,,,,
2021-10-07,1,Carrara,Carrara Oval,2021/22,India Women tour of Australia,T20,20,"India, Australia",India,Australia,international,Australia,field,,no result,,,,
