Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Win_By_Innings,Man_Of_Match
2014-02-22,3,Mirpur,Shere Bangla National Stadium,2013/14,Sri Lanka in Bangladesh ODI Series,ODI,50,"Bangladesh, Sri Lanka",Bangladesh,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,6,,MDKJ Perera
2014-01-23,18,Christchurch,Hagley Oval,2013/14,ICC Cricket World Cup Qualifier,ODI,50,"Scotland, Canada",Scotland,Canada,international,Canada,field,Scotland,,170,,,CS MacLeod
2014-01-23,19,Lincoln,Bert Sutcliffe Oval,2013/14,ICC Cricket World Cup Qualifier,ODI,50,"Netherlands, Kenya",Netherlands,Kenya,international,Kenya,field,Kenya,,,4,,IA Karim
2014-01-28,26,Mount Maunganui,Bay Oval,2013/14,ICC Cricket World Cup Qualifier,ODI,50,"Canada, Netherlands",Canada,Netherlands,international,Canada,bat,Netherlands,,,8,,MJG Rippon
2014-01-30,32,Christchurch,Hagley Oval,2013/14,ICC Cricket World Cup Qualifier,ODI,50,"Kenya, Scotland",Kenya,Scotland,international,Kenya,bat,Scotland,,,3,,PL Mommsen
2014-02-23,,Jamaica,"Sabina Park, Kingston",2013/14,,ODI,50,"West Indies, Ireland",West Indies,Ireland,international,Ireland,bat,West Indies,,,4,,DJ Bravo
2014-05-06,1,Dublin,"Clontarf Cricket Club Ground, Dublin",2014,Sri Lanka tour of England and Ireland,ODI,50,"Sri Lanka, Ireland",Sri Lanka,Ireland,international,Ireland,field,Sri Lanka,,79,,,BAW Mendis
2014-02-25,1,Fatullah,Khan Shaheb Osman Ali Stadium,2013/14,Asia Cup,ODI,50,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,12,,,SL Malinga
2014-02-26,2,Fatullah,Khan Shaheb Osman Ali Stadium,2013/14,Asia Cup,ODI,50,"Bangladesh, India",Bangladesh,India,international,India,field,India,,,6,,V Kohli
2014-02-28,4,Fatullah,Khan Shaheb Osman Ali Stadium,2013/14,Asia Cup,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,2,,KC Sangakkara
2014-03-02,6,Mirpur,Shere Bangla National Stadium,2013/14,Asia Cup,ODI,50,"India, Pakistan",India,Pakistan,international,Pakistan,field,Pakistan,,,1,,Mohammad Hafeez
2014-03-04,8,Mirpur,Shere Bangla National Stadium,2013/14,Asia Cup,ODI,50,"Bangladesh, Pakistan",Bangladesh,Pakistan,international,Bangladesh,bat,Pakistan,,,3,,Shahid Afridi
2014-03-06,10,Mirpur,Shere Bangla National Stadium,2013/14,Asia Cup,ODI,50,"Bangladesh, Sri Lanka",Bangladesh,Sri Lanka,international,Bangladesh,bat,Sri Lanka,,,3,,AD Mathews
2014-03-08,,Mirpur,Shere Bangla National Stadium,2013/14,Asia Cup,ODI,50,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Pakistan,bat,Sri Lanka,,,5,,SL Malinga
2015-01-16,1,Durban,Kingsmead,2014/15,West Indies in South Africa ODI Series,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,South Africa,bat,South Africa,,61,,,AB de Villiers
2015-01-18,2,Johannesburg,New Wanderers Stadium,2014/15,West Indies in South Africa ODI Series,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,South Africa,,148,,,AB de Villiers
2015-01-21,3,East London,Buffalo Park,2014/15,West Indies in South Africa ODI Series,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,West Indies,bat,South Africa,,,9,,VD Philander
2015-01-25,4,Port Elizabeth,St George's Park,2014/15,West Indies in South Africa ODI Series,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,West Indies,,,1,,AD Russell
2015-01-28,5,Centurion,SuperSport Park,2014/15,West Indies in South Africa ODI Series,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,South Africa,,131,,,RR Rossouw
2014-08-21,,Scarborough,North Marine Road Ground,2014,ICC Women's Championship,ODI,50,"England, India",England,India,international,England,field,England,,42,,,HC Knight
2014-08-23,,Scarborough,North Marine Road Ground,2014,ICC Women's Championship,ODI,50,"England, India",England,India,international,India,field,England,,13,,,CM Edwards
2014-10-07,1,,Sharjah Cricket Stadium,2014/15,Pakistan v Australia ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,93,,,SPD Smith
2014-10-10,2,,Dubai International Cricket Stadium,2014/15,Pakistan v Australia ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,Australia,,,5,,GJ Maxwell
2014-10-12,3,Abu Dhabi,Sheikh Zayed Stadium,2014/15,Pakistan v Australia ODI Series,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,1,,,GJ Maxwell
2014-09-08,1,Dublin,"The Village, Malahide",2014,Scotland in Ireland ODI Series,ODI,50,"Ireland, Scotland",Ireland,Scotland,international,Ireland,field,Ireland,,,7,,
2014-09-10,2,Dublin,"The Village, Malahide",2014,Scotland in Ireland ODI Series,ODI,50,"Ireland, Scotland",Ireland,Scotland,international,Ireland,field,Ireland,,,3,,
2014-09-12,3,Dublin,"The Village, Malahide",2014,Scotland in Ireland ODI Series,ODI,50,"Ireland, Scotland",Ireland,Scotland,international,Scotland,field,Scotland,,,8,,
2014-07-06,1,Colombo,R Premadasa Stadium,2014,South Africa in Sri Lanka ODI Series,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,bat,South Africa,,75,,,HM Amla
2014-07-09,2,,Pallekele International Cricket Stadium,2014,South Africa in Sri Lanka ODI Series,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,Sri Lanka,bat,Sri Lanka,,87,,,TM Dilshan
2014-07-12,3,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2014,South Africa in Sri Lanka ODI Series,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,bat,South Africa,,82,,,AB de Villiers
2014-08-20,1,Grenada,"National Cricket Stadium, St George's",2014,Bangladesh in West Indies ODI Series,ODI,50,"West Indies, Bangladesh",West Indies,Bangladesh,international,West Indies,field,West Indies,,,3,,KA Pollard
2014-08-22,2,Grenada,"National Cricket Stadium, St George's",2014,Bangladesh in West Indies ODI Series,ODI,50,"West Indies, Bangladesh",West Indies,Bangladesh,international,Bangladesh,field,West Indies,,177,,,SP Narine
2014-08-25,3,St Kitts,"Warner Park, Basseterre",2014,Bangladesh in West Indies ODI Series,ODI,50,"West Indies, Bangladesh",West Indies,Bangladesh,international,West Indies,bat,West Indies,,91,,,D Ramdin
2014-08-17,1,Bulawayo,Queens Sports Club,2014,South Africa in Zimbabwe ODI Series,ODI,50,"Zimbabwe, South Africa",Zimbabwe,South Africa,international,Zimbabwe,field,South Africa,,93,,,HM Amla
2014-08-19,2,Bulawayo,Queens Sports Club,2014,South Africa in Zimbabwe ODI Series,ODI,50,"Zimbabwe, South Africa",Zimbabwe,South Africa,international,Zimbabwe,field,South Africa,,61,,,WD Parnell
2014-08-21,3,Bulawayo,Queens Sports Club,2014,South Africa in Zimbabwe ODI Series,ODI,50,"Zimbabwe, South Africa",Zimbabwe,South Africa,international,South Africa,field,South Africa,,,7,,Q de Kock
2014-08-25,1,,Harare Sports Club,2014,Zimbabwe Triangular Series,ODI,50,"Zimbabwe, Australia",Zimbabwe,Australia,international,Zimbabwe,field,Australia,,198,,,MR Marsh
2014-08-27,2,,Harare Sports Club,2014,Zimbabwe Triangular Series,ODI,50,"Australia, South Africa",Australia,South Africa,international,South Africa,field,South Africa,,,7,,AB de Villiers
2014-08-29,3,,Harare Sports Club,2014,Zimbabwe Triangular Series,ODI,50,"Zimbabwe, South Africa",Zimbabwe,South Africa,international,Zimbabwe,field,South Africa,,61,,,P Utseya
2014-08-31,4,,Harare Sports Club,2014,Zimbabwe Triangular Series,ODI,50,"Zimbabwe, Australia",Zimbabwe,Australia,international,Australia,bat,Zimbabwe,,,3,,E Chigumbura
2014-09-02,5,,Harare Sports Club,2014,Zimbabwe Triangular Series,ODI,50,"Australia, South Africa",Australia,South Africa,international,South Africa,field,Australia,,62,,,MR Marsh
2014-09-04,6,,Harare Sports Club,2014,Zimbabwe Triangular Series,ODI,50,"Zimbabwe, South Africa",Zimbabwe,South Africa,international,Zimbabwe,field,South Africa,,63,,,F du Plessis
2014-09-06,,,Harare Sports Club,2014,Zimbabwe Triangular Series,ODI,50,"Australia, South Africa",Australia,South Africa,international,South Africa,field,South Africa,,,6,,DW Steyn
2014-05-04,8,Kuala Lumpur,Kinrara Academy Oval,2014,Asian Cricket Council Premier League,ODI,50,"Hong Kong, United Arab Emirates",Hong Kong,United Arab Emirates,international,United Arab Emirates,field,United Arab Emirates,,,2,,Mohammad Shahzad
2014-12-08,1,,Dubai International Cricket Stadium,2014/15,Pakistan v New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,Pakistan,,,3,,Haris Sohail
2014-12-12,2,,Sharjah Cricket Stadium,2014/15,Pakistan v New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,bat,New Zealand,,,4,,KS Williamson
2014-12-14,3,,Sharjah Cricket Stadium,2014/15,Pakistan v New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,bat,Pakistan,,147,,,Ahmed Shehzad
2014-12-17,4,Abu Dhabi,Sheikh Zayed Stadium,2014/15,Pakistan v New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,7,,,KS Williamson
2014-12-19,5,Abu Dhabi,Sheikh Zayed Stadium,2014/15,Pakistan v New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,68,,,MJ Henry
2015-06-09,1,Birmingham,Edgbaston,2015,New Zealand in England ODI Series,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,210,,,JC Buttler
2015-06-12,2,London,Kennington Oval,2015,New Zealand in England ODI Series,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,bat,New Zealand,,13,,,LRPL Taylor
2015-06-14,3,Southampton,The Rose Bowl,2015,New Zealand in England ODI Series,ODI,50,"England, New Zealand",England,New Zealand,international,England,bat,New Zealand,,,3,,KS Williamson
2015-06-17,4,Nottingham,Trent Bridge,2015,New Zealand in England ODI Series,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,bat,England,,,7,,EJG Morgan
2015-06-20,5,Chester-le-Street,Riverside Ground,2015,New Zealand in England ODI Series,ODI,50,"England, New Zealand",England,New Zealand,international,England,field,England,,,3,,JM Bairstow
2015-08-27,,Belfast,"Civil Service Cricket Club, Stormont",2015,,ODI,50,"Ireland, Australia",Ireland,Australia,international,Australia,bat,Australia,,23,,,DA Warner
2015-09-03,1,Southampton,The Rose Bowl,2015,Australia in England ODI Series,ODI,50,"England, Australia",England,Australia,international,Australia,bat,Australia,,59,,,MS Wade
2015-09-05,2,London,Lord's,2015,Australia in England ODI Series,ODI,50,"England, Australia",England,Australia,international,England,field,Australia,,64,,,MR Marsh
2015-09-08,3,Manchester,Old Trafford,2015,Australia in England ODI Series,ODI,50,"England, Australia",England,Australia,international,England,bat,England,,93,,,JWA Taylor
2015-09-11,4,Leeds,Headingley,2015,Australia in England ODI Series,ODI,50,"England, Australia",England,Australia,international,Australia,bat,England,,,3,,EJG Morgan
2015-09-13,5,Manchester,Old Trafford,2015,Australia in England ODI Series,ODI,50,"England, Australia",England,Australia,international,England,bat,Australia,,,8,,MR Marsh
2014-06-15,1,Mirpur,Shere Bangla National Stadium,2014,India in Bangladesh ODI Series,ODI,50,"Bangladesh, India",Bangladesh,India,international,Bangladesh,bat,India,,,7,,AM Rahane
2014-06-17,2,Mirpur,Shere Bangla National Stadium,2014,India in Bangladesh ODI Series,ODI,50,"Bangladesh, India",Bangladesh,India,international,Bangladesh,field,India,,47,,,STR Binny
2014-06-19,3,Mirpur,Shere Bangla National Stadium,2014,India in Bangladesh ODI Series,ODI,50,"Bangladesh, India",Bangladesh,India,international,India,bat,,no result,,,,
2014-08-23,1,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2014,Pakistan in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Pakistan,field,Pakistan,,,4,,Sohaib Maqsood
2014-08-26,2,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2014,Pakistan in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Sri Lanka,bat,Sri Lanka,,77,,,NLTC Perera
2014-08-30,3,,Rangiri Dambulla International Stadium,2014,Pakistan in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Pakistan,bat,Sri Lanka,,,7,,NLTC Perera
2014-10-21,1,Mount Maunganui,Bay Oval,2014/15,South Africa in New Zealand ODI Series,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,field,South Africa,,,6,,AB de Villiers
2014-10-24,2,Mount Maunganui,Bay Oval,2014/15,South Africa in New Zealand ODI Series,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,field,South Africa,,72,,,HM Amla
2014-10-27,3,Hamilton,Seddon Park,2014/15,South Africa in New Zealand ODI Series,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,field,,no result,,,,
2015-01-11,1,Christchurch,Hagley Oval,2014/15,Sri Lanka in New Zealand ODI Series,ODI,50,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,bat,New Zealand,,,3,,CJ Anderson
2015-01-15,2,Hamilton,Seddon Park,2014/15,Sri Lanka in New Zealand ODI Series,ODI,50,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,New Zealand,bat,Sri Lanka,,,6,,TM Dilshan
2015-01-17,3,Auckland,Eden Park,2014/15,Sri Lanka in New Zealand ODI Series,ODI,50,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,field,,no result,,,,
2015-01-20,4,Nelson,Saxton Oval,2014/15,Sri Lanka in New Zealand ODI Series,ODI,50,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,bat,New Zealand,,,4,,KS Williamson
2015-01-23,5,Dunedin,University Oval,2014/15,Sri Lanka in New Zealand ODI Series,ODI,50,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,field,New Zealand,,108,,,"GD Elliott, L Ronchi"
2015-01-25,6,Dunedin,University Oval,2014/15,Sri Lanka in New Zealand ODI Series,ODI,50,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,New Zealand,bat,New Zealand,,120,,,CJ Anderson
2015-01-29,7,Wellington,Westpac Stadium,2014/15,Sri Lanka in New Zealand ODI Series,ODI,50,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,34,,,KC Sangakkara
2015-01-31,1,Wellington,Westpac Stadium,2014/15,Pakistan in New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,field,New Zealand,,,7,,GD Elliott
2015-02-03,2,Napier,McLean Park,2014/15,Pakistan in New Zealand ODI Series,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,119,,,KS Williamson
2014-11-26,1,Colombo,R Premadasa Stadium,2014/15,England in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,England,field,Sri Lanka,,25,,,TM Dilshan
2014-11-29,2,Colombo,R Premadasa Stadium,2014/15,England in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,England,bat,Sri Lanka,,,8,,DPMD Jayawardene
2014-12-03,3,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2014/15,England in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,Sri Lanka,bat,England,,,5,,JC Buttler
2014-12-07,4,Colombo,R Premadasa Stadium,2014/15,England in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,England,bat,Sri Lanka,,,6,,KC Sangakkara
2014-12-10,5,,Pallekele International Cricket Stadium,2014/15,England in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,England,field,England,,,5,,JE Root
2014-12-13,6,,Pallekele International Cricket Stadium,2014/15,England in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,Sri Lanka,bat,Sri Lanka,,90,,,KC Sangakkara
2014-12-16,7,Colombo,R Premadasa Stadium,2014/15,England in Sri Lanka ODI Series,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,Sri Lanka,bat,Sri Lanka,,87,,,TM Dilshan
2014-11-14,1,Perth,Western Australia Cricket Association Ground,2014/15,South Africa in Australia ODI Series,ODI,50,"Australia, South Africa",Australia,South Africa,international,South Africa,field,Australia,,32,,,NM Coulter-Nile
2014-11-16,2,Perth,Western Australia Cricket Association Ground,2014/15,South Africa in Australia ODI Series,ODI,50,"Australia, South Africa",Australia,South Africa,international,Australia,bat,South Africa,,,3,,M Morkel
2014-11-19,3,Canberra,Manuka Oval,2014/15,South Africa in Australia ODI Series,ODI,50,"Australia, South Africa",Australia,South Africa,international,Australia,bat,Australia,,73,,,SPD Smith
2014-11-21,4,,Melbourne Cricket Ground,2014/15,South Africa in Australia ODI Series,ODI,50,"Australia, South Africa",Australia,South Africa,international,South Africa,bat,Australia,,,3,,SPD Smith
2014-11-23,5,,Sydney Cricket Ground,2014/15,South Africa in Australia ODI Series,ODI,50,"Australia, South Africa",Australia,South Africa,international,South Africa,bat,Australia,,,2,,Q de Kock
2015-01-18,2,,Melbourne Cricket Ground,2014/15,Carlton Mid One-Day International Tri-Series,ODI,50,"Australia, India",Australia,India,international,India,bat,Australia,,,4,,MA Starc
2015-01-16,1,,Sydney Cricket Ground,2014/15,Carlton Mid One-Day International Tri-Series,ODI,50,"Australia, England",Australia,England,international,England,bat,Australia,,,3,,MA Starc
2015-01-20,3,Brisbane,"Brisbane Cricket Ground, Woolloongabba",2014/15,Carlton Mid One-Day International Tri-Series,ODI,50,"England, India",England,India,international,India,bat,England,,,9,,ST Finn
2015-01-23,4,Hobart,Bellerive Oval,2014/15,Carlton Mid One-Day International Tri-Series,ODI,50,"Australia, England",Australia,England,international,Australia,field,Australia,,,3,,SPD Smith
2015-01-26,5,,Sydney Cricket Ground,2014/15,Carlton Mid One-Day International Tri-Series,ODI,50,"Australia, India",Australia,India,international,Australia,field,,no result,,,,
2015-01-30,6,Perth,Western Australia Cricket Association Ground,2014/15,Carlton Mid One-Day International Tri-Series,ODI,50,"England, India",England,India,international,England,field,England,,,3,,JWA Taylor
2015-02-01,,Perth,Western Australia Cricket Association Ground,2014/15,Carlton Mid One-Day International Tri-Series,ODI,50,"Australia, England",Australia,England,international,England,field,Australia,,112,,,GJ Maxwell
2014-08-23,,Brisbane,Peter Burge Oval,2014,ICC Women's Championship,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,field,Australia,,,5,,JL Jonassen
2014-08-26,,Brisbane,Peter Burge Oval,2014,ICC Women's Championship,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,Australia,,,8,,NE Bolton
2014-11-11,,Sydney,Hurstville Oval,2014/15,ICC Women's Championship,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,field,Australia,,,3,,SR Taylor
2014-11-13,,Sydney,Hurstville Oval,2014/15,ICC Women's Championship,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,53,,,EA Perry
2014-11-16,,Bowral,Bradman Oval,2014/15,ICC Women's Championship,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,bat,Australia,,,8,,MM Lanning
2014-11-18,4,Bowral,Bradman Oval,2014/15,West Indies Women in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,148,,,EA Perry
2014-10-17,,Colombo,Sinhalese Sports Club Ground,2014/15,ICC Women's Championship,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,Sri Lanka,bat,,no result,,,,
